_id,transaction_id,customer_id,timestamp,amount,device_id,atm_location
68c57fa7742c4f67eb6d3312,txn_412659,cust_1015,2025-09-11T19:36:54.176Z,4629.01,atm_012,Kolkata
68c57fa7742c4f67eb6d3313,txn_828582,cust_1014,2025-09-09T20:27:23.232Z,2494.18,atm_015,Mumbai
68c57fa7742c4f67eb6d3315,txn_174863,cust_1017,2025-09-11T08:55:52.285Z,3276.1,atm_018,Delhi
68c57fa7742c4f67eb6d3316,txn_575174,cust_1017,2025-09-11T08:56:22.285Z,6304.06,atm_007,Delhi
68c57fa7742c4f67eb6d3317,txn_427259,cust_1001,2025-09-09T21:41:17.340Z,2140.98,atm_003,Delhi
68c57fa7742c4f67eb6d3318,txn_531006,cust_1013,2025-09-10T14:13:24.393Z,657.5,atm_008,Mumbai
68c57fa7742c4f67eb6d3319,txn_199059,cust_1000,2025-09-10T05:03:56.446Z,1052.73,atm_020,Delhi
68c57fa7742c4f67eb6d331a,txn_528955,cust_1000,2025-09-10T05:04:26.446Z,15501.89,atm_008,Bangalore
68c57fa7742c4f67eb6d331c,txn_617842,cust_1002,2025-09-09T11:51:25.503Z,4298.56,atm_016,Mumbai
68c57fa7742c4f67eb6d331d,txn_317587,cust_1005,2025-09-10T16:10:52.559Z,5522.52,atm_015,Bangalore
68c57fa7742c4f67eb6d331f,txn_424189,cust_1018,2025-09-13T01:08:37.613Z,8739.36,atm_016,Bangalore
68c57fa7742c4f67eb6d3321,txn_157918,cust_1011,2025-09-09T01:16:59.668Z,2409.22,atm_009,Delhi
68c57fa7742c4f67eb6d3322,txn_216764,cust_1011,2025-09-09T01:17:29.668Z,26688.71,atm_012,Bangalore
68c57fa7742c4f67eb6d3324,txn_311513,cust_1014,2025-09-09T05:40:47.726Z,1811.12,atm_001,Chennai
68c57fa7742c4f67eb6d3325,txn_735967,cust_1012,2025-09-10T12:21:38.779Z,2038.94,atm_018,Chennai
68c57fa7742c4f67eb6d3326,txn_134059,cust_1008,2025-09-09T00:45:28.835Z,9008.48,atm_010,Kolkata
68c57fa8742c4f67eb6d3328,txn_418304,cust_1015,2025-09-11T02:59:28.891Z,5712.11,atm_015,Bangalore
68c57fa8742c4f67eb6d3329,txn_589091,cust_1015,2025-09-11T02:59:58.891Z,13247.1,atm_011,Delhi
68c57fa9742c4f67eb6d332b,txn_413168,cust_1008,2025-09-12T08:37:03.946Z,5226.72,atm_010,Delhi
68c57fa9742c4f67eb6d332d,txn_256102,cust_1013,2025-09-12T10:12:44.998Z,4702.22,atm_004,Kolkata
68c57fa9742c4f67eb6d332f,txn_602608,cust_1013,2025-09-12T10:13:14.998Z,28163.97,atm_020,Bangalore
68c57fa9742c4f67eb6d3330,txn_331216,cust_1001,2025-09-12T00:55:09.055Z,7673.11,atm_019,Delhi
68c57fa9742c4f67eb6d3332,txn_811093,cust_1020,2025-09-11T11:19:18.111Z,9464.68,atm_010,Mumbai
68c57fa9742c4f67eb6d3333,txn_227528,cust_1020,2025-09-10T22:58:10.164Z,6743.11,atm_002,Delhi
68c57faa742c4f67eb6d3335,txn_624919,cust_1020,2025-09-10T22:58:40.164Z,28906.81,atm_015,Bangalore
68c57faa742c4f67eb6d3337,txn_692475,cust_1001,2025-09-08T18:39:42.222Z,845.44,atm_002,Delhi
68c57faa742c4f67eb6d3339,txn_753001,cust_1001,2025-09-08T18:40:12.222Z,1743.38,atm_006,Delhi
68c57faa742c4f67eb6d333a,txn_956970,cust_1000,2025-09-09T05:41:09.277Z,3153.64,atm_012,Bangalore
68c57faa742c4f67eb6d333b,txn_141496,cust_1000,2025-09-09T05:41:39.277Z,16815.61,atm_002,Bangalore
68c57faa742c4f67eb6d333d,txn_650047,cust_1008,2025-09-12T20:06:44.331Z,2269.61,atm_011,Delhi
68c57faa742c4f67eb6d333f,txn_176722,cust_1020,2025-09-10T17:47:23.384Z,8005.63,atm_008,Chennai
68c57faa742c4f67eb6d3340,txn_209834,cust_1020,2025-09-10T17:47:53.384Z,1925.45,atm_004,Kolkata
68c57faa742c4f67eb6d3341,txn_438445,cust_1010,2025-09-11T05:38:32.440Z,9169.22,atm_009,Chennai
68c57faa742c4f67eb6d3343,txn_339893,cust_1002,2025-09-11T13:40:05.493Z,595.83,atm_010,Mumbai
68c57faa742c4f67eb6d3345,txn_642916,cust_1006,2025-09-10T02:14:24.546Z,2770.48,atm_016,Mumbai
68c57faa742c4f67eb6d3346,txn_360249,cust_1006,2025-09-09T23:23:57.602Z,3887,atm_014,Kolkata
68c57faa742c4f67eb6d3347,txn_275360,cust_1017,2025-09-10T20:24:17.656Z,2593.6,atm_004,Delhi
68c57faa742c4f67eb6d3349,txn_632821,cust_1017,2025-09-10T20:24:47.656Z,22457.6,atm_016,Kolkata
68c57faa742c4f67eb6d334a,txn_202719,cust_1018,2025-09-10T14:49:30.711Z,2410.52,atm_003,Kolkata
68c57fab742c4f67eb6d334c,txn_401100,cust_1018,2025-09-10T14:50:00.711Z,2435.85,atm_004,Mumbai
68c57fab742c4f67eb6d334e,txn_492938,cust_1018,2025-09-12T04:26:31.764Z,525.27,atm_013,Bangalore
68c57fab742c4f67eb6d3350,txn_983057,cust_1016,2025-09-12T15:04:18.818Z,2772.51,atm_007,Kolkata
68c57fab742c4f67eb6d3352,txn_585093,cust_1014,2025-09-09T11:31:18.873Z,3929.07,atm_010,Mumbai
68c57fab742c4f67eb6d3353,txn_773127,cust_1014,2025-09-09T11:31:48.873Z,8262.38,atm_004,Mumbai
68c57fab742c4f67eb6d3354,txn_886148,cust_1007,2025-09-09T08:56:13.934Z,7822.82,atm_012,Delhi
68c57fab742c4f67eb6d3355,txn_179043,cust_1009,2025-09-12T09:20:46.988Z,2714.98,atm_008,Kolkata
68c57fab742c4f67eb6d3357,txn_814558,cust_1009,2025-09-12T09:21:16.988Z,7058.38,atm_011,Kolkata
68c57fab742c4f67eb6d3359,txn_798422,cust_1006,2025-09-11T21:19:55.043Z,6186.14,atm_004,Bangalore
68c57fab742c4f67eb6d335a,txn_929399,cust_1006,2025-09-11T21:20:25.043Z,28899.3,atm_008,Kolkata
68c57fab742c4f67eb6d335b,txn_811053,cust_1017,2025-09-10T09:24:48.096Z,2216.26,atm_017,Bangalore
68c57fab742c4f67eb6d335d,txn_132851,cust_1010,2025-09-09T01:45:03.147Z,7488.87,atm_011,Mumbai
68c57fab742c4f67eb6d335e,txn_217480,cust_1008,2025-09-13T01:10:11.201Z,5216.9,atm_012,Kolkata
68c57fab742c4f67eb6d3360,txn_408413,cust_1013,2025-09-10T23:05:13.257Z,930.17,atm_013,Chennai
68c57fab742c4f67eb6d3361,txn_300509,cust_1013,2025-09-10T23:05:43.257Z,13440.8,atm_010,Kolkata
68c57fab742c4f67eb6d3362,txn_705556,cust_1010,2025-09-11T22:31:18.319Z,9472.89,atm_009,Chennai
68c57fab742c4f67eb6d3363,txn_953175,cust_1011,2025-09-10T12:37:35.371Z,8544.18,atm_008,Bangalore
68c57fab742c4f67eb6d3365,txn_860081,cust_1016,2025-09-12T20:40:13.427Z,2827.36,atm_014,Delhi
68c57fac742c4f67eb6d3366,txn_823551,cust_1016,2025-09-12T20:40:43.427Z,18876.06,atm_012,Mumbai
68c57fac742c4f67eb6d3368,txn_949965,cust_1008,2025-09-13T09:20:00.485Z,2714.72,atm_017,Mumbai
68c57fac742c4f67eb6d336a,txn_651169,cust_1008,2025-09-13T09:20:30.485Z,9343.73,atm_003,Kolkata
68c57fac742c4f67eb6d336b,txn_634641,cust_1014,2025-09-11T10:24:07.538Z,5203.12,atm_010,Bangalore
68c57fac742c4f67eb6d336c,txn_639541,cust_1002,2025-09-09T02:52:54.593Z,2689.57,atm_014,Mumbai
68c57fac742c4f67eb6d336e,txn_260866,cust_1000,2025-09-08T17:44:44.646Z,3142.16,atm_012,Mumbai
68c57fac742c4f67eb6d3370,txn_463417,cust_1001,2025-09-12T04:13:34.701Z,4863.44,atm_006,Delhi
68c57fac742c4f67eb6d3371,txn_438705,cust_1009,2025-09-09T17:10:37.756Z,2606.82,atm_004,Bangalore
68c57fac742c4f67eb6d3372,txn_458488,cust_1019,2025-09-13T10:02:40.812Z,1486.15,atm_013,Chennai
68c57fac742c4f67eb6d3373,txn_976412,cust_1019,2025-09-13T09:06:49.867Z,8401.55,atm_016,Bangalore
68c57fac742c4f67eb6d3374,txn_230564,cust_1013,2025-09-09T21:16:47.922Z,9018.51,atm_003,Mumbai
68c57fac742c4f67eb6d3375,txn_315110,cust_1013,2025-09-09T21:17:17.922Z,23092.06,atm_011,Bangalore
68c57fac742c4f67eb6d3377,txn_404453,cust_1005,2025-09-13T04:44:44.979Z,7576.04,atm_001,Chennai
68c57fac742c4f67eb6d3379,txn_240459,cust_1012,2025-09-09T19:07:18.034Z,3676.89,atm_020,Kolkata
68c57fac742c4f67eb6d337a,txn_724959,cust_1001,2025-09-09T12:59:31.090Z,3529.77,atm_019,Delhi
68c57fac742c4f67eb6d337b,txn_402732,cust_1014,2025-09-11T21:34:31.144Z,8947.27,atm_020,Delhi
68c57fad742c4f67eb6d337c,txn_195885,cust_1002,2025-09-09T04:04:04.196Z,6440.58,atm_001,Mumbai
68c57fad742c4f67eb6d337e,txn_941145,cust_1007,2025-09-09T07:32:44.251Z,4089.93,atm_016,Kolkata
68c57fae742c4f67eb6d337f,txn_323504,cust_1007,2025-09-09T07:33:14.251Z,8736.2,atm_015,Mumbai
68c57fae742c4f67eb6d3380,txn_310128,cust_1006,2025-09-12T18:54:22.309Z,8189.27,atm_006,Chennai
68c57fae742c4f67eb6d3382,txn_602945,cust_1006,2025-09-12T18:54:52.309Z,21236.62,atm_016,Kolkata
68c57fae742c4f67eb6d3384,txn_414709,cust_1011,2025-09-12T06:54:18.368Z,7688.06,atm_016,Chennai
68c57fae742c4f67eb6d3385,txn_635068,cust_1001,2025-09-13T06:12:26.424Z,1470.95,atm_011,Delhi
68c57fae742c4f67eb6d3386,txn_776038,cust_1001,2025-09-13T06:12:56.424Z,2754.66,atm_011,Chennai
68c57fae742c4f67eb6d3387,txn_568521,cust_1014,2025-09-11T23:54:06.484Z,6359.97,atm_003,Delhi
68c57fae742c4f67eb6d3388,txn_567883,cust_1014,2025-09-11T23:54:36.484Z,1903.66,atm_009,Chennai
68c57fae742c4f67eb6d3389,txn_284771,cust_1009,2025-09-13T05:54:00.536Z,5743.04,atm_005,Chennai
68c57fae742c4f67eb6d338a,txn_787465,cust_1009,2025-09-13T05:54:30.536Z,15355.13,atm_002,Kolkata
68c57fae742c4f67eb6d338b,txn_986764,cust_1003,2025-09-12T11:48:58.594Z,8442.83,atm_015,Chennai
68c57fae742c4f67eb6d338c,txn_144996,cust_1002,2025-09-13T08:42:43.647Z,2466.39,atm_012,Mumbai
68c57fae742c4f67eb6d338e,txn_694868,cust_1013,2025-09-09T18:30:42.698Z,854.98,atm_013,Chennai
68c57fae742c4f67eb6d338f,txn_193346,cust_1013,2025-09-09T17:48:08.753Z,5363.84,atm_016,Bangalore
68c57fae742c4f67eb6d3390,txn_681633,cust_1008,2025-09-13T01:14:53.809Z,5166.34,atm_017,Mumbai
68c57fae742c4f67eb6d3391,txn_682328,cust_1019,2025-09-09T08:49:06.864Z,1521.04,atm_017,Chennai
68c57fae742c4f67eb6d3392,txn_296181,cust_1019,2025-09-09T08:49:36.864Z,5033.63,atm_019,Bangalore
68c57fae742c4f67eb6d3393,txn_123993,cust_1012,2025-09-11T23:42:16.921Z,6873.55,atm_012,Mumbai
68c57fae742c4f67eb6d3395,txn_825916,cust_1019,2025-09-10T00:12:48.976Z,4971.37,atm_001,Kolkata
68c57fae742c4f67eb6d3397,txn_285850,cust_1010,2025-09-08T16:58:37.027Z,6875.56,atm_011,Kolkata
68c57fae742c4f67eb6d3398,txn_602442,cust_1010,2025-09-08T16:59:07.027Z,6028.82,atm_019,Mumbai
68c57faf742c4f67eb6d3399,txn_884509,cust_1009,2025-09-10T06:51:04.078Z,2444.22,atm_016,Delhi
68c57faf742c4f67eb6d339b,txn_357986,cust_1006,2025-09-08T14:56:28.134Z,1275.3,atm_005,Delhi
68c57faf742c4f67eb6d339c,txn_397872,cust_1000,2025-09-09T03:17:28.188Z,6739.32,atm_014,Bangalore
68c57faf742c4f67eb6d339d,txn_652985,cust_1013,2025-09-12T20:03:27.243Z,3984.58,atm_004,Bangalore
68c57faf742c4f67eb6d339e,txn_848113,cust_1008,2025-09-10T06:17:11.296Z,9227.59,atm_008,Kolkata
68c57faf742c4f67eb6d33a0,txn_586801,cust_1010,2025-09-10T04:08:28.351Z,4467.25,atm_015,Delhi
68c57faf742c4f67eb6d33a2,txn_883566,cust_1001,2025-09-12T23:06:42.405Z,6964.88,atm_020,Delhi
68c57faf742c4f67eb6d33a3,txn_620912,cust_1001,2025-09-12T23:07:12.405Z,7104.48,atm_007,Delhi
68c57faf742c4f67eb6d33a4,txn_357317,cust_1003,2025-09-08T17:43:56.459Z,8723.43,atm_019,Chennai
68c57faf742c4f67eb6d33a6,txn_562545,cust_1016,2025-09-10T23:46:07.513Z,9385.49,atm_004,Mumbai
68c57faf742c4f67eb6d33a8,txn_646468,cust_1014,2025-09-10T19:55:17.567Z,4122.02,atm_005,Bangalore
68c57faf742c4f67eb6d33a9,txn_708408,cust_1012,2025-09-13T06:18:11.621Z,3809.48,atm_016,Chennai
68c57faf742c4f67eb6d33aa,txn_531354,cust_1012,2025-09-13T06:18:41.621Z,16138.89,atm_003,Chennai
68c57faf742c4f67eb6d33ac,txn_550352,cust_1018,2025-09-12T13:20:14.677Z,1453.9,atm_010,Bangalore
68c57faf742c4f67eb6d33ad,txn_102654,cust_1007,2025-09-08T22:57:27.729Z,7813.35,atm_010,Bangalore
68c57faf742c4f67eb6d33ae,txn_826390,cust_1007,2025-09-08T22:57:57.729Z,22844.1,atm_014,Delhi
68c57faf742c4f67eb6d33af,txn_769228,cust_1019,2025-09-12T09:19:36.787Z,7103.51,atm_019,Mumbai
68c57fb0742c4f67eb6d33b0,txn_268550,cust_1020,2025-09-11T17:05:48.840Z,771.51,atm_003,Kolkata
68c57fb0742c4f67eb6d33b1,txn_340190,cust_1008,2025-09-09T18:51:42.893Z,5040.52,atm_001,Chennai
68c57fb0742c4f67eb6d33b3,txn_176100,cust_1007,2025-09-09T06:33:13.947Z,7161.9,atm_006,Delhi
68c57fb0742c4f67eb6d33b4,txn_123006,cust_1020,2025-09-08T17:52:51.001Z,3056.86,atm_001,Delhi
68c57fb0742c4f67eb6d33b6,txn_734533,cust_1020,2025-09-08T17:53:21.001Z,23934.48,atm_004,Bangalore
68c57fb0742c4f67eb6d33b7,txn_305578,cust_1015,2025-09-09T14:57:58.053Z,3406.51,atm_002,Kolkata
68c57fb0742c4f67eb6d33b8,txn_787932,cust_1008,2025-09-09T02:12:47.109Z,7576.22,atm_019,Kolkata
68c57fb0742c4f67eb6d33ba,txn_106407,cust_1008,2025-09-09T02:13:17.109Z,24599.96,atm_004,Kolkata
68c57fb0742c4f67eb6d33bc,txn_614758,cust_1014,2025-09-09T11:15:27.163Z,7739.43,atm_001,Delhi
68c57fb0742c4f67eb6d33bd,txn_869013,cust_1019,2025-09-09T13:14:08.217Z,2174.22,atm_014,Mumbai
68c57fb0742c4f67eb6d33be,txn_870532,cust_1019,2025-09-09T13:14:38.217Z,11576.21,atm_019,Kolkata
68c57fb0742c4f67eb6d33c0,txn_103090,cust_1005,2025-09-10T18:07:58.273Z,5190.17,atm_017,Bangalore
68c57fb0742c4f67eb6d33c1,txn_549047,cust_1006,2025-09-13T06:36:30.326Z,7499.17,atm_014,Kolkata
68c57fb0742c4f67eb6d33c3,txn_305791,cust_1010,2025-09-12T14:12:05.381Z,5954,atm_011,Bangalore
68c57fb0742c4f67eb6d33c4,txn_271244,cust_1011,2025-09-10T07:02:02.434Z,3833.06,atm_009,Chennai
68c57fb0742c4f67eb6d33c6,txn_900381,cust_1019,2025-09-12T19:43:59.489Z,5674.62,atm_003,Kolkata
68c57fb0742c4f67eb6d33c7,txn_593986,cust_1010,2025-09-13T13:50:32.544Z,6057.82,atm_002,Chennai
68c57fb0742c4f67eb6d33c9,txn_851236,cust_1010,2025-09-13T13:51:02.544Z,23510.52,atm_019,Kolkata
68c57fb1742c4f67eb6d33cb,txn_854623,cust_1004,2025-09-10T03:46:50.602Z,4222.07,atm_004,Delhi
68c57fb1742c4f67eb6d33cd,txn_387631,cust_1004,2025-09-10T03:47:20.602Z,9663.47,atm_020,Bangalore
68c57fb1742c4f67eb6d33cf,txn_618745,cust_1009,2025-09-13T09:41:37.659Z,6994.16,atm_001,Delhi
68c57fb1742c4f67eb6d33d0,txn_597655,cust_1009,2025-09-13T09:42:07.659Z,9860.08,atm_013,Bangalore
68c57fb1742c4f67eb6d33d2,txn_158030,cust_1001,2025-09-09T09:30:58.712Z,630.52,atm_005,Delhi
68c57fb1742c4f67eb6d33d3,txn_692060,cust_1011,2025-09-10T20:27:41.763Z,3127.21,atm_009,Bangalore
68c57fb1742c4f67eb6d33d4,txn_391702,cust_1018,2025-09-10T19:08:35.817Z,1800.09,atm_017,Bangalore
68c57fb1742c4f67eb6d33d6,txn_598720,cust_1018,2025-09-10T19:09:05.817Z,12888.55,atm_002,Chennai
68c57fb1742c4f67eb6d33d8,txn_691602,cust_1015,2025-09-09T23:03:28.871Z,8275.77,atm_011,Delhi
68c57fb1742c4f67eb6d33d9,txn_400720,cust_1015,2025-09-09T23:03:58.871Z,24904.32,atm_019,Kolkata
68c57fb1742c4f67eb6d33db,txn_417832,cust_1014,2025-09-10T11:28:20.926Z,1670.61,atm_016,Bangalore
68c57fb1742c4f67eb6d33dc,txn_210751,cust_1014,2025-09-10T11:28:50.926Z,1298.69,atm_009,Kolkata
68c57fb1742c4f67eb6d33de,txn_687104,cust_1011,2025-09-09T08:13:42.984Z,5340.64,atm_008,Bangalore
68c57fb1742c4f67eb6d33df,txn_513136,cust_1006,2025-09-11T03:04:13.038Z,1854.73,atm_015,Delhi
68c57fb1742c4f67eb6d33e0,txn_927943,cust_1014,2025-09-13T08:17:50.094Z,2040.62,atm_004,Kolkata
68c57fb2742c4f67eb6d33e2,txn_113098,cust_1019,2025-09-09T05:06:46.146Z,3089.72,atm_014,Bangalore
68c57fb2742c4f67eb6d33e3,txn_805288,cust_1011,2025-09-11T19:09:05.198Z,6850.26,atm_006,Chennai
68c57fb2742c4f67eb6d33e4,txn_165324,cust_1020,2025-09-10T19:38:23.248Z,694.78,atm_019,Bangalore
68c57fb2742c4f67eb6d33e5,txn_558072,cust_1005,2025-09-09T16:39:59.302Z,6273.97,atm_012,Bangalore
68c57fb2742c4f67eb6d33e6,txn_826578,cust_1019,2025-09-11T19:44:06.353Z,4542.24,atm_012,Delhi
68c57fb2742c4f67eb6d33e7,txn_104800,cust_1018,2025-09-12T19:18:41.409Z,3280.85,atm_018,Bangalore
68c57fb2742c4f67eb6d33e8,txn_277742,cust_1018,2025-09-12T19:19:11.409Z,2735.68,atm_014,Bangalore
68c57fb2742c4f67eb6d33e9,txn_210801,cust_1016,2025-09-13T12:33:51.462Z,7869.5,atm_005,Chennai
68c57fb2742c4f67eb6d33eb,txn_762160,cust_1005,2025-09-09T18:27:15.518Z,7898,atm_013,Bangalore
68c57fb2742c4f67eb6d33ed,txn_705439,cust_1005,2025-09-09T18:27:45.518Z,2030.97,atm_020,Kolkata
68c57fb2742c4f67eb6d33ef,txn_253733,cust_1012,2025-09-09T01:32:24.572Z,986.76,atm_011,Kolkata
68c57fb2742c4f67eb6d33f0,txn_841381,cust_1012,2025-09-11T06:18:10.627Z,5789.03,atm_005,Kolkata
68c57fb2742c4f67eb6d33f1,txn_965190,cust_1018,2025-09-12T09:29:30.683Z,1471.32,atm_008,Kolkata
68c57fb2742c4f67eb6d33f2,txn_378098,cust_1004,2025-09-09T09:23:15.735Z,7552.6,atm_013,Delhi
68c57fb2742c4f67eb6d33f4,txn_508956,cust_1020,2025-09-11T11:49:27.788Z,9303.12,atm_011,Chennai
68c57fb2742c4f67eb6d33f6,txn_313963,cust_1014,2025-09-11T12:21:57.843Z,1577.14,atm_004,Mumbai
68c57fb2742c4f67eb6d33f7,txn_424321,cust_1014,2025-09-11T12:22:27.843Z,22585.57,atm_003,Chennai
68c57fb2742c4f67eb6d33f8,txn_963648,cust_1014,2025-09-09T12:58:49.902Z,4414,atm_001,Delhi
68c57fb2742c4f67eb6d33f9,txn_774879,cust_1020,2025-09-11T08:15:01.958Z,5991.16,atm_005,Kolkata
68c57fb3742c4f67eb6d33fa,txn_204239,cust_1020,2025-09-11T08:15:31.958Z,4690.7,atm_014,Kolkata
68c57fb3742c4f67eb6d33fc,txn_604954,cust_1006,2025-09-12T16:43:02.014Z,8814.23,atm_003,Bangalore
68c57fb3742c4f67eb6d33fd,txn_974524,cust_1006,2025-09-12T16:43:32.014Z,4354.25,atm_012,Kolkata
68c57fb3742c4f67eb6d33fe,txn_187380,cust_1020,2025-09-12T12:04:56.068Z,8729.13,atm_014,Mumbai
68c57fb3742c4f67eb6d33ff,txn_930244,cust_1020,2025-09-12T12:05:26.068Z,6823.85,atm_007,Chennai
68c57fb3742c4f67eb6d3400,txn_143913,cust_1016,2025-09-11T00:41:38.126Z,5007.33,atm_011,Kolkata
68c57fb3742c4f67eb6d3402,txn_203485,cust_1002,2025-09-11T05:57:45.179Z,5853.27,atm_003,Mumbai
68c57fb3742c4f67eb6d3403,txn_380566,cust_1008,2025-09-11T04:45:45.234Z,5551.09,atm_014,Mumbai
68c57fb3742c4f67eb6d3405,txn_965099,cust_1008,2025-09-11T04:46:15.234Z,7024.94,atm_011,Mumbai
68c57fb3742c4f67eb6d3407,txn_444073,cust_1005,2025-09-10T19:56:20.289Z,7213.46,atm_018,Bangalore
68c57fb3742c4f67eb6d3409,txn_119836,cust_1013,2025-09-13T06:00:39.344Z,4783.08,atm_015,Delhi
68c57fb3742c4f67eb6d340a,txn_565185,cust_1012,2025-09-11T04:10:50.399Z,5090.17,atm_012,Chennai
68c57fb3742c4f67eb6d340c,txn_970866,cust_1015,2025-09-09T20:02:22.452Z,3474.17,atm_006,Bangalore
68c57fb3742c4f67eb6d340d,txn_207477,cust_1015,2025-09-09T20:02:52.452Z,21688.05,atm_020,Delhi
68c57fb3742c4f67eb6d340e,txn_224549,cust_1018,2025-09-11T00:17:33.508Z,8726.11,atm_006,Delhi
68c57fb3742c4f67eb6d340f,txn_502646,cust_1000,2025-09-10T23:05:41.563Z,2946.18,atm_003,Kolkata
68c57fb4742c4f67eb6d3411,txn_905955,cust_1013,2025-09-10T16:26:09.617Z,944.44,atm_010,Delhi
68c57fb4742c4f67eb6d3412,txn_290120,cust_1012,2025-09-12T09:23:02.672Z,3575.54,atm_007,Kolkata
68c57fb4742c4f67eb6d3414,txn_730649,cust_1006,2025-09-10T19:40:23.726Z,7730.31,atm_003,Bangalore
68c57fb4742c4f67eb6d3415,txn_625508,cust_1005,2025-09-12T01:13:53.777Z,8886.06,atm_010,Delhi
68c57fb4742c4f67eb6d3416,txn_656865,cust_1017,2025-09-13T08:34:28.829Z,1111.09,atm_008,Chennai
68c57fb4742c4f67eb6d3417,txn_705846,cust_1000,2025-09-12T18:34:20.884Z,7229.96,atm_013,Bangalore
68c57fb4742c4f67eb6d3418,txn_472331,cust_1011,2025-09-09T00:11:54.938Z,959.1,atm_009,Bangalore
68c57fb4742c4f67eb6d3419,txn_858435,cust_1006,2025-09-10T11:30:31.993Z,9241.57,atm_015,Mumbai
68c57fb4742c4f67eb6d341a,txn_310719,cust_1016,2025-09-12T21:15:42.046Z,3820.38,atm_013,Delhi
68c57fb4742c4f67eb6d341b,txn_363542,cust_1016,2025-09-12T21:16:12.046Z,9823.45,atm_007,Delhi
68c57fb4742c4f67eb6d341c,txn_639240,cust_1010,2025-09-10T14:41:28.101Z,2003.85,atm_017,Kolkata
68c57fb4742c4f67eb6d341e,txn_876214,cust_1009,2025-09-09T16:30:03.156Z,8619.39,atm_014,Chennai
68c57fb4742c4f67eb6d341f,txn_905281,cust_1019,2025-09-13T12:56:36.210Z,5269.36,atm_017,Kolkata
68c57fb4742c4f67eb6d3420,txn_177020,cust_1016,2025-09-09T18:58:57.266Z,3927.74,atm_009,Chennai
68c57fb4742c4f67eb6d3422,txn_950921,cust_1001,2025-09-13T00:40:37.321Z,2937.19,atm_019,Delhi
68c57fb4742c4f67eb6d3423,txn_937989,cust_1001,2025-09-13T00:41:07.321Z,22299.25,atm_017,Kolkata
68c57fb4742c4f67eb6d3425,txn_181016,cust_1012,2025-09-13T10:56:00.376Z,8331.28,atm_015,Mumbai
68c57fb4742c4f67eb6d3426,txn_979759,cust_1012,2025-09-13T10:56:30.376Z,16167.15,atm_019,Kolkata
68c57fb4742c4f67eb6d3427,txn_943336,cust_1003,2025-09-11T02:00:35.433Z,5766.27,atm_004,Chennai
68c57fb4742c4f67eb6d3428,txn_301342,cust_1015,2025-09-11T06:44:36.486Z,6982.79,atm_015,Bangalore
68c57fb4742c4f67eb6d3429,txn_376022,cust_1010,2025-09-11T09:53:01.538Z,6217.28,atm_018,Chennai
68c57fb4742c4f67eb6d342a,txn_822148,cust_1010,2025-09-11T09:53:31.538Z,13569.93,atm_015,Chennai
68c57fb5742c4f67eb6d342b,txn_653176,cust_1007,2025-09-11T11:09:15.593Z,7729.96,atm_003,Bangalore
68c57fb5742c4f67eb6d342c,txn_681808,cust_1012,2025-09-09T09:08:10.644Z,3438.29,atm_012,Chennai
68c57fb5742c4f67eb6d342e,txn_441086,cust_1012,2025-09-09T09:08:40.644Z,4855.6,atm_010,Chennai
